                0005010210 - הוצאות חשמל,1850,4318,1291,-559,69.8,-3027,29.9, , , , , , 
                0005010211 - אחזקה,9722,11359,5774,-3948,59.4,-5585,50.8, , , , , , 
                0005010212 - דואר  ומשלוחים,6232,10976,3302,-2930,53,-7674,30.1, , , , , , 
                0005010213 - השתתפות הלשכה לשקום נכים,-7445,-7445,-7445,0,100,0,100, , , , , , 
                0005010216 - הכנסה מגורמי חוץ,-25,-25,-1,24,4,24,4, , , , , , 
                0005010217 - החזר הוצאת רכב,22322,19925,20375,-1947,91.3,450,102.3, , , , , , 
                0005010219 - אחזקת רכב ממשלתי,3207,4479,3928,721,122.5,-551,87.7, , , , , , 
                0005010220 - דלק לרכב ממשלתי,1700,3052,1999,299,117.6,-1053,65.5, , , , , , 
                0005010223 - הכנסות מגורמי חוץ (פאלפון),-432,-432,,432,0,432,0, , , , , , 
                0005010225 - ייעוץ בעניני פיצויים,700,0,,-700,0,0,, , , , , , 
                0005010227 - הדרכה ומענקי שכר לימוד,3627,5904,2211,-1416,61,-3693,37.4, , , , , , 
                0005010228 - שכר דירה,5591,11034,6035,444,107.9,-4999,54.7, , , , , , 
                0005010229 - ארנונה,5700,7909,4237,-1463,74.3,-3672,53.6, , , , , , 
                0005010230 - דמי שמוש בנכסים ממשלתים,5900,5710,5700,-200,96.6,-10,99.8, , , , , , 
                0005010231 - הכנסות והשתתפות עובדים בשכר לימוד,-427,-427,,427,0,427,0, , , , , , 
                0005010234 - השתתפות מנהל הרכב בתפעול,-164,-164,-164,0,100,0,100, , , , , , 
                0005010235 - הוצאות אירגוניות,1000,43,,-1000,0,-43,0, , , , , , 
                0005010237 - תקציב אבטחה וביטחון,5907,13118,7486,1579,126.7,-5632,57.1, , , , , , 
"                0005010238 - השתתפות מסעיף השקעות שונות - תפעול מרכבה ו""להבה""",-950,-950,,950,0,950,0, , , , , , 
                0005010239 - אבטחת שר האוצר,2950,3619,3537,587,119.9,-82,97.7, , , , , , 
                0005010243 - מוזיאון המיסים - שוטף,150,262,94,-56,62.7,-168,35.9, , , , , , 
                0005010244 - השתתפות באבטחת שר האוצר,-2950,-3583,-3540,-590,120,43,98.8, , , , , , 
                0005010245 - מכרז אבטחה,583,583,448,-135,76.8,-135,76.8, , , , , , 
                0005010246 - השתתפות משרדי הממשלה בהדרכה במשרד האוצר,-350,-350,-210,140,60,140,60, , , , , , 
                0005010247 - הנחיית הבורסה לניירות ערך - אבטחת מערכות מידע,740,1059,520,-220,70.3,-539,49.1, , , , , , 
                0005010248 - השתתפות משרדי הממשלה במכרז אבטחה,-583,-583,-448,135,76.8,135,76.8, , , , , , 
                0005010249 - השתתפות במשרד הבטחון -טלפוניה מסווגת,,,414,414,,414,, , , , , , 
                0005010250 - הכנסות מגורמי חוץ,-300,-300,,300,0,300,0, , , , , , 
                0005010255 - השתתפות מנהל הגמלאות בתפעול ואחזקה,-1811,-1811,-1811,0,100,0,100, , , , , , 
                0005010271 - רכישת קטעי עתונות,400,584,469,69,117.3,-115,80.3, , , , , , 
                0005010281 - טיפול במעמד האשה,400,461,395,-5,98.8,-66,85.7, , , , , , 
                0005010296 - רזרבה לשכר דירה,500,0,,-500,0,0,, , , , , , 
                0005010297 - השתתפות באיכות הסביבה,200,0,,-200,0,0,, , , , , , 
            00050102 - אמרכלות,75754,119733,65241,-10513,86.1,-54492,54.5, , , , , , 
            00050104 - טפול בפצויים אישיים,,,,,,,, , , , , , 
                0005010401 - שיא כח אדם,994,994,1298,304,130.6,304,130.6, , , , , , 
                0005010402 - עבודה בלתי צמיתה,2392,2192,395,-1997,16.5,-1797,18, , , , , , 
                0005010403 - טפול בעניני פצויים אישיים,1118,1118,200,-918,17.9,-918,17.9, , , , , , 
                0005010405 - אחזקה ותפעול,3071,3071,1279,-1792,41.6,-1792,41.6, , , , , , 
                0005010406 - הכנסות מגורמי חוץ,-8409,-8409,-3660,4749,43.5,4749,43.5, , , , , , 
                0005010407 - שעות נוספות,148,148,5,-143,3.4,-143,3.4, , , , , , 
                0005010410 - החזר הוצאות רכב,567,567,353,-214,62.3,-214,62.3, , , , , , 
                0005010411 - קריאות רופאים,119,119,130,11,109.2,11,109.2, , , , , , 
                0005010412 - שעות סטודנט,,200,,0,,-200,0, , , , , , 
            00050104 - טפול בפצויים אישיים,0,0,0,0,,0,, , , , , , 
            00050105 - גמלאות,,,,,,,, , , , , , 
                0005010501 - שיא כח אדם,2727,3166,3142,415,115.2,-24,99.2, , , , , , 
                0005010502 - עבודה  בלתי צמיתה,404,879,868,464,214.9,-11,98.7, , , , , , 
                0005010503 - שעות נוספות,182,288,278,96,152.7,-10,96.5, , , , , , 
                0005010504 - העסקת סטודנטים,354,322,312,-42,88.1,-10,96.9, , , , , , 
                0005010506 - כוננויות,123,179,181,58,147.2,2,101.1, , , , , , 
            00050105 - גמלאות,3790,4834,4781,991,126.1,-53,98.9, , , , , , 
            00050111 - אגף נכסי נפקדים,,,,,,,, , , , , , 
                0005011101 - שיא כח אדם,525,514,515,-10,98.1,1,100.2, , , , , , 
                0005011103 - שעות נוספות,46,52,52,6,113,0,100, , , , , , 
                0005011104 - תשלום חובות נפקדים אחזקה ושונות,36,235,93,57,258.3,-142,39.6, , , , , , 
                0005011105 - תשלום למוסדות על פי חוק רכישת מקרקעין,810,2313,2176,1366,268.6,-137,94.1, , , , , , 
                0005011107 - סריקת תיקים,,73,6,6,,-67,8.2, , , , , , 
                0005011108 - יעוץ וחוות דעת,40,169,4,-36,10,-165,2.4, , , , , , 
                0005011109 - הוצאות שונות,50,103,48,-2,96,-55,46.6, , , , , , 
                0005011111 - שכר עידוד,101,39,36,-65,35.6,-3,92.3, , , , , , 
                0005011116 - רכישת מאגרי מידע,100,127,,-100,0,-127,0, , , , , , 
            00050111 - אגף נכסי נפקדים,1708,3625,2928,1220,171.4,-697,80.8, , , , , , 
            00050112 - לשכת סגן השר יצחק כהן,,,,,,,, , , , , , 
                0005011201 - עבודה בלתי צמיתה,888,1012,1007,119,113.4,-5,99.5, , , , , , 
                0005011202 - שעות נוספות,76,7,6,-70,7.9,-1,85.7, , , , , , 
                0005011203 - החזר הוצאות רכב,191,146,146,-45,76.4,0,100, , , , , , 
                0005011204 - תפעול,241,258,58,-183,24.1,-200,22.5, , , , , , 
"                0005011205 - נסיעות לחו""ל",70,68,25,-45,35.7,-43,36.8, , , , , , 
                0005011206 - אחזקת רכב ממשלתי,82,62,41,-41,50,-21,66.1, , , , , , 
                0005011207 - דלק לרכב ממשלתי,80,74,,-80,0,-74,0, , , , , , 
            00050112 - לשכת סגן השר יצחק כהן,1628,1627,1283,-345,78.8,-344,78.9, , , , , , 
        000501 - תחום פעולה כללי,116715,193065,118842,2127,101.8,-74223,61.6, , , , , , 
        000502 - שירותי מטה ממשלתיים,,,,,,,, , , , , , 
            00050201 - אגף התקציבים,,,,,,,, , , , , , 
                0005020101 - שיא כח אדם,6800,9532,9404,2604,138.3,-128,98.7, , , , , , 
                0005020103 - שעות נוספות,884,764,756,-128,85.5,-8,99, , , , , , 
                0005020104 - הדפסת התקציב ועבודות מיכון,230,0,,-230,0,0,, , , , , , 
                0005020106 - יעוץ ומחקרים,536,3378,2282,1746,425.7,-1096,67.6, , , , , , 
                0005020108 - העסקת סטודנטים,233,193,187,-46,80.3,-6,96.9, , , , , , 
                0005020109 - כוננויות,46,54,54,8,117.4,0,100, , , , , , 
                0005020111 - עבודה בלתי צמיתה,2853,3485,3500,647,122.7,15,100.4, , , , , , 
                0005020127 - קניית שירותי מחשוב,134,0,,-134,0,0,, , , , , , 
            00050201 - אגף התקציבים,11716,17406,16184,4468,138.1,-1222,93, , , , , , 
            00050204 - אגף החשב הכללי,,,,,,,, , , , , , 
                0005020401 - שיא כח אדם,33925,53600,53347,19422,157.2,-253,99.5, , , , , , 
                0005020402 - כוננויות,882,1081,1067,185,121,-14,98.7, , , , , , 
                0005020403 - שעות נוספות,2275,1664,1664,-611,73.1,0,100, , , , , , 
                0005020410 - העסקת סטודנטים,559,1015,993,434,177.6,-22,97.8, , , , , , 
                0005020415 - שירותי ניהול ומידע,1717,1717,,-1717,0,-1717,0, , , , , , 
                0005020416 - הכנסה מגורמי חוץ,-1700,-1700,,1700,0,1700,0, , , , , , 
"                0005020425 - הוצאות גיוס הון ונסיעות לחו""ל",271,324,53,-218,19.6,-271,16.4, , , , , , 
                0005020426 - שכר עידוד,469,554,546,77,116.4,-8,98.6, , , , , , 
                0005020427 - פרויקט ניהול עושי שוק וניהול חוב,6893,1163,0,-6893,0,-1163,0, , , , , , 
                0005020428 - מנהלת גביית חובות,,448,24,24,,-424,5.4, , , , , , 
                0005020429 - הכנסות מגורמי חוץ,-1000,-1000,,1000,0,1000,0, , , , , , 
                0005020431 - יחידת BOT,933,0,0,-933,0,0,, , , , , , 
                0005020438 - רזרבה לבדיקת פרוייקטים ביחידת ה-BOT,768,0,,-768,0,0,, , , , , , 
"                0005020457 - מפוי הוראות התכ""מ",500,802,399,-101,79.8,-403,49.8, , , , , , 
            00050204 - אגף החשב הכללי,46492,59668,58093,11601,125,-1575,97.4, , , , , , 
            00050205 - פיקוח על בצוע תקציב,,,,,,,, , , , , , 
                0005020505 - ייעוץ,1000,6430,1965,965,196.5,-4465,30.6, , , , , , 
                0005020506 - עבודה בלתי צמיתה,6772,6863,6765,-7,99.9,-98,98.6, , , , , , 
                0005020507 - ביקורת בגזברות הממשלה,1200,1644,836,-364,69.7,-808,50.9, , , , , , 
                0005020510 - מתמחים - עתידים,164,113,111,-53,67.7,-2,98.2, , , , , , 
            00050205 - פיקוח על בצוע תקציב,9136,15050,9677,541,105.9,-5373,64.3, , , , , , 
            00050206 - ניהול הלוואות המדינה,,,,,,,, , , , , , 
            00050206 - ניהול הלוואות המדינה,,,,0,,0,, , , , , , 
            00050207 - רשות התקשוב הממשלתית,,,,,,,, , , , , , 
                0005020701 - שיא כוח אדם,4697,0,,-4697,0,0,, , , , , , 
                0005020702 - תפעול וייעוץ,4800,0,,-4800,0,0,, , , , , , 
                0005020703 - הוצאות רכב,354,0,,-354,0,0,, , , , , , 
            00050207 - רשות התקשוב הממשלתית,9851,0,,-9851,0,0,, , , , , , 
            00050208 - מנהל הדיור הממשלתי,,,,,,,, , , , , , 
"                0005020801 - ליווי, פיקוח, תחזוקה ופיתוח קריות ומשרדי ממשלה",1850,2436,1087,-763,58.8,-1349,44.6, , , , , , 
"                0005020802 - השתתפות משרדים בליווי, פיקוח, תחזוקה ופיתוח קריות ומשרדי ממשלה",-500,-500,-41,459,8.2,459,8.2, , , , , , 
"                0005020803 - הכנסות מגורמי חוץ בליווי, קריות ומשרדי ממשלה פיקוח, תחזוקה ופיתוח",-500,-500,,500,0,500,0, , , , , , 
                0005020806 - שמאות מדידות והערכה,700,1260,20,-680,2.9,-1240,1.6, , , , , , 
"                0005020807 - השתתפות משרדים בשמאות, מדידות והערכה",-700,-700,-16,684,2.3,684,2.3, , , , , , 
                0005020808 - מערכת מידע גיאוגרפית (GIS),100,1583,191,91,191,-1392,12.1, , , , , , 
"                0005020810 - ייעוץ, סקרים ובדיקת פרוגרמות",7550,8349,3569,-3981,47.3,-4780,42.7, , , , , , 
"                0005020811 - השתתפות משרדים בייעוץ, סקרים ובדיקת פרוגרמות",-5500,-5500,-2638,2862,48,2862,48, , , , , , 
"                0005020814 - ליווי, הכנת מכרזים ופרסום",800,1141,296,-504,37,-845,25.9, , , , , , 
"                0005020815 - השתתפות משרדים בליווי, הכנת מכרזים ופרסום",-300,-300,-287,13,95.7,13,95.7, , , , , , 
"                0005020816 - הכנסות מגורמי חוץ - ליווי, הכנת מכרזים ופרסום",-500,-500,-34,466,6.8,466,6.8, , , , , , 
                0005020822 - רזרבה לאתרים זמניים וקרווילות,,4000,,0,,-4000,0, , , , , , 
                0005020823 - הכנסות מגורמי חוץ,,-4000,-829,-829,,3171,20.7, , , , , , 
"                0005020824 - בדיקת אגרות, היטלים וארנונה",14800,20436,6652,-8148,44.9,-13784,32.6, , , , , , 
"                0005020825 - השתתפות משרדים בבדיקת אגרות, היטלים וארנונה",-14800,-14800,-6441,8359,43.5,8359,43.5, , , , , , 
                0005020826 - השתתפות משרדי הממשלה ברכישת קרוילות,,-9051,-4897,-4897,,4154,54.1, , , , , , 
                0005020828 - סקר ומיפוי נכסי מדינה,2500,2170,1469,-1031,58.8,-701,67.7, , , , , , 
                0005020829 - השתתפות משרדים בסקר ומיפוי נכסי מדינה,-500,-500,,500,0,500,0, , , , , , 
                0005020830 - הכנסה מגורמי חוץ,-20000,-20000,-20000,0,100,0,100, , , , , , 
                0005020833 - הוצאות למכירה ולמימוש נכסים,16000,19669,12173,-3827,76.1,-7496,61.9, , , , , , 
"                0005020834 - טיפול בממצאי סקר, תחזוקה ועדכון שוטף מאגר נתונים",860,947,0,-860,0,-947,0, , , , , , 
                0005020837 - מעקב ושמירה תכנונית,966,3015,421,-545,43.6,-2594,14, , , , , , 
                0005020838 - השתתפות משרדים במעקב ושמירה תכנונית,-500,-500,,500,0,500,0, , , , , , 
                0005020841 - קניית שירותים,75,77,14,-61,18.7,-63,18.2, , , , , , 
                0005020842 - מיכון,65,199,113,48,173.8,-86,56.8, , , , , , 
                0005020843 - מערך מידע לפיצויים והפקעות,,800,,0,,-800,0, , , , , , 
                0005020845 - טיפול בפינוי אתרים זמניים,2500,3886,727,-1773,29.1,-3159,18.7, , , , , , 
                0005020846 - פירוק והרכבת קרוילות,1000,8440,6531,5531,653.1,-1909,77.4, , , , , , 
"                0005020849 - ניהול, פיקוח ותפעול חניונים",5000,5709,2681,-2319,53.6,-3028,47, , , , , , 
                0005020850 - השתתפות משרדים בחניונים,-1000,-1000,-93,907,9.3,907,9.3, , , , , , 
                0005020851 - הכנסה מגורמי חוץ - חניונים,-4000,-4000,-3146,854,78.6,854,78.6, , , , , , 
                0005020854 - פעולות מרכזיות,15000,21238,4892,-10108,32.6,-16346,23, , , , , , 
                0005020855 - השתתפות משרדים בפעולות מרכזיות,-12500,-12500,-4468,8032,35.7,8032,35.7, , , , , , 
                0005020856 - הכנסות מגורמי חוץ - פעולות מרכזיות,-2850,-2850,-417,2433,14.6,2433,14.6, , , , , , 
                0005020858 - תפעול מאגר המחירים המאוחד בנושא בינוי ותחזוקה,690,1647,6,-684,0.9,-1641,0.4, , , , , , 
                0005020859 - השתתפות המשרדים במאגר המחירים המאוחד,-300,-300,-225,75,75,75,75, , , , , , 
                0005020860 - הכנסה מגורמי חוץ - מאגר המחירים המאוחד,-300,-300,-300,0,100,0,100, , , , , , 
                0005020861 - התייעלות אנרגטית,,216,67,67,,-149,31, , , , , , 
                0005020894 - רזרבה לעמידה ביעד ההוצאה,106,0,,-106,0,0,, , , , , , 
                0005020895 - רפורמה בחוק חובת המכרזים,1000,1944,960,-40,96,-984,49.4, , , , , , 
                0005020896 - קבלנים מוכרים,650,1351,359,-291,55.2,-992,26.6, , , , , , 
                0005020897 - הדרכה - חוק חובת המכרזים,2000,2000,,-2000,0,-2000,0, , , , , , 
                0005020898 - השתתפות משרדים בהדרכה,-1000,-1000,,1000,0,1000,0, , , , , , 
                0005020899 - הכנסות מגורמי חוץ,-1000,-1000,,1000,0,1000,0, , , , , , 
            00050208 - מנהל הדיור הממשלתי,7462,32712,-1605,-9067,-21.5,-34317,-4.9, , , , , , 
            00050209 - פיקוח על המשק הממשלתי,,,,,,,, , , , , , 
                0005020924 - ביקורת איכות,15,16,,-15,0,-16,0, , , , , , 
                0005020925 - מיכון וספירת מלאי,13,16,,-13,0,-16,0, , , , , , 
                0005020931 - שרותי כח אדם - בדיקות חומרה ותוכנה,269,358,237,-32,88.1,-121,66.2, , , , , , 
                0005020932 - בדיקת טיב טובין,200,401,,-200,0,-401,0, , , , , , 
                0005020933 - הכנסה מגורמי חוץ לבדיקת טובין,-469,-469,-5,464,1.1,464,1.1, , , , , , 
                0005020934 - בדיקות חומרה תוכנה,400,807,,-400,0,-807,0, , , , , , 
                0005020935 - הכנסות מגורמי חוץ לבדיקות תוכנה וחומרה,-400,-400,,400,0,400,0, , , , , , 
                0005020937 - פעולות אירגוניות - משרד ראשי,35,0,,-35,0,0,, , , , , , 
"                0005020938 - הדרכה בנושא חוק חובת מכרזים, רכש לוגיסטיקה",625,745,476,-149,76.2,-269,63.9, , , , , , 
                0005020939 - השתתפות משרדים,-550,-550,-514,36,93.5,36,93.5, , , , , , 
                0005020940 - הכנסה מגורמי חוץ,-75,-75,-30,45,40,45,40, , , , , , 
            00050209 - פיקוח על המשק הממשלתי,63,849,165,102,261.9,-684,19.4, , , , , , 
            00050210 - מערכות מידע ומיכון,,,,,,,, , , , , , 
                0005021011 - השתתפות גורמי חוץ בפרוייקט תהילה,,,-112,-112,,-112,, , , , , , 
                0005021018 - ארוח,,1,,0,,-1,0, , , , , , 
                0005021020 - חומרים מתכלים,,1,,0,,-1,0, , , , , , 
                0005021021 - תחזוקת חומרה ותוכנה,6839,9388,6465,-374,94.5,-2923,68.9, , , , , , 
                0005021023 - קנית שרותי מיכון,22278,30665,19209,-3069,86.2,-11456,62.6, , , , , , 
                0005021024 - תחזוקת תקשורת,,9,7,7,,-2,77.8, , , , , , 
                0005021029 - השתתפות משרדים במיכון אוצר,-2685,-3829,-3650,-965,135.9,179,95.3, , , , , , 
                0005021031 - השתתפות משרד האוצר (כולל רשות המיסים) בבוחן,-264,-264,-264,0,100,0,100, , , , , , 
"                0005021033 - פרוייקט ""תהילה""",,171,9,9,,-162,5.3, , , , , , 
                0005021037 - הכנסות מגורמי חוץ - מיכון,-159,-159,-117,42,73.6,42,73.6, , , , , , 
                0005021038 - השתתפות בתהילה,910,910,910,0,100,0,100, , , , , , 
                0005021042 - ועדת תקשוב מרכזית,500,1393,913,413,182.6,-480,65.5, , , , , , 
                0005021043 - רזרבה למיכון,840,0,,-840,0,0,, , , , , , 
            00050210 - מערכות מידע ומיכון,28259,38286,23370,-4889,82.7,-14916,61, , , , , , 
"            00050211 - אמרכלות חשכ""ל",,,,,,,, , , , , , 
                0005021101 - הטמעת הרפורמה בחשבונאות הממשלתית,1947,10507,2360,413,121.2,-8147,22.5, , , , , , 
                0005021102 - השתתפות משרדים בהטמעת הרפורמה,-1667,-2509,1,1668,-0.1,2510,0, , , , , , 
"                0005021103 - מבקר חשבות חשכ""ל",500,495,426,-74,85.2,-69,86.1, , , , , , 
                0005021107 - השתתפות אגפי האוצר בחשבונאות הממשלתית בהטמעת הרפורמה,-128,-128,,128,0,128,0, , , , , , 
                0005021108 - פעולות חטיבה חשבונאות ודיווח,,19100,19100,19100,,0,100, , , , , , 
"                0005021121 - הדפסת דו""חות",30,237,170,140,566.7,-67,71.7, , , , , , 
                0005021125 - קניית שירותי כוח אדם,195,419,,-195,0,-419,0, , , , , , 
                0005021126 - ביקורת תמיכות מרכזיות,8122,24268,8372,250,103.1,-15896,34.5, , , , , , 
                0005021127 - הכנסות ממשרדים,-128,-128,,128,0,128,0, , , , , , 
                0005021128 - השתתפות במשרדים - הטמעת הרפורמה בחשבונאות הממשלתית,,842,,0,,-842,0, , , , , , 
"            00050211 - אמרכלות חשכ""ל",8871,53103,30428,21557,343,-22675,57.3, , , , , , 
"            00050212 - שירותים כלכליים בארה""ב",,,,,,,, , , , , , 
                0005021201 - שיא כח אדם נציג האוצר וסגן נציג האוצר,1059,2559,2611,1552,246.6,52,102, , , , , , 
                0005021202 - עובדים מקומיים,976,4844,5062,4086,518.6,218,104.5, , , , , , 
                0005021203 - הפרשות לשכר בארץ,1692,0,3,-1689,0.2,3,, , , , , , 
                0005021204 - החלפת נציגים,29,1,,-29,0,-1,0, , , , , , 
                0005021208 - הסברה,470,465,255,-215,54.3,-210,54.8, , , , , , 
                0005021212 - תפעול ואחזקה,1007,1546,1286,279,127.7,-260,83.2, , , , , , 
                0005021213 - אחזקת רכב ונסיעות,105,105,49,-56,46.7,-56,46.7, , , , , , 
                0005021214 - דואר טלפונים ומשלוחים,195,153,101,-94,51.8,-52,66, , , , , , 
                0005021216 - השתתפות בדואר דיפלומטי - משרד החוץ,14,14,3,-11,21.4,-11,21.4, , , , , , 
                0005021217 - נסיעות לישראל,54,54,9,-45,16.7,-45,16.7, , , , , , 
"                0005021219 - אחזקת ""בית ישראל""",2000,2530,2210,210,110.5,-320,87.4, , , , , , 
                0005021221 - הוצאות גיוס הון,2161,2609,2036,-125,94.2,-573,78, , , , , , 
                0005021222 - הוצאות עבור משרדי ממשלה,,3100,2417,2417,,-683,78, , , , , , 
                0005021223 - הכנסות ממשרדי ממשלה,,-3100,-2896,-2896,,204,93.4, , , , , , 
"            00050212 - שירותים כלכליים בארה""ב",9762,14880,13145,3383,134.7,-1735,88.3, , , , , , 
            00050213 - ממשל זמין,,,,,,,, , , , , , 
                0005021301 - שיא כח אדם,500,0,,-500,0,0,, , , , , , 
                0005021302 - סטודנטים,500,22,19,-481,3.8,-3,86.4, , , , , , 
                0005021303 - הכנסות מגורמי החוץ,-800,-800,-527,273,65.9,273,65.9, , , , , , 
                0005021304 - השתתפות משרדים בתהילה,-15061,-15387,-14829,232,98.5,558,96.4, , , , , , 
                0005021305 - השתתפות אוצר בתהילה,-1992,-2282,-2282,-290,114.6,0,100, , , , , , 
                0005021306 - תהילה,17853,24169,16428,-1425,92,-7741,68, , , , , , 
            00050213 - ממשל זמין,1000,5722,-1192,-2192,-119.2,-6914,-20.8, , , , , , 
            00050214 - חברת ענבל,,,,,,,, , , , , , 
                0005021401 - ניהול נכסים פיננסיים וסיכונים תפעוליים,,10876,4589,4589,,-6287,42.2, , , , , , 
                0005021402 - תפעול יחידת ניהול חום,,7834,3555,3555,,-4279,45.4, , , , , , 
                0005021404 - יחידת BOT,,8001,8001,8001,,0,100, , , , , , 
                0005021406 - הפעלת מ.י. נכסים,,279,80,80,,-199,28.7, , , , , , 
                0005021407 - תפעול מ.י. נכסים,,92,83,83,,-9,90.2, , , , , , 
                0005021408 - ניהול הלוואות וקרנות,,1015,361,361,,-654,35.6, , , , , , 
                0005021409 - תפעול התכנית לעידוד השקעות מוסדיים בהייטק-הכנסה,,-50,-12,-12,,38,24, , , , , , 
                0005021410 - תפעול התכנית לעידוד השקעות מוסדיים בהייטק-הוצאה,,300,236,236,,-64,78.7, , , , , , 
            00050214 - חברת ענבל,,28347,16893,16893,,-11454,59.6, , , , , , 
            00050215 - המשרד בוושינגטון,,,,,,,, , , , , , 
                0005021501 - שכר הנציג הכלכלי בוושינגטון,65,65,358,293,550.8,293,550.8, , , , , , 
                0005021502 - עובדים מקומיים,452,542,549,97,121.5,7,101.3, , , , , , 
                0005021503 - תפעול ואחזקה,100,98,51,-49,51,-47,52, , , , , , 
"                0005021504 - אש""ל ואחזקת רכב",48,48,47,-1,97.9,-1,97.9, , , , , , 
                0005021509 - יעוץ משפטי,280,277,264,-16,94.3,-13,95.3, , , , , , 
            00050215 - המשרד בוושינגטון,945,1030,1270,325,134.4,240,123.3, , , , , , 
            00050216 - ביקורת פנימית,,,,,,,, , , , , , 
                0005021601 - שיא כח אדם,621,695,688,67,110.8,-7,99, , , , , , 
                0005021603 - שעות נוספות,20,20,19,-1,95,-1,95, , , , , , 
            00050216 - ביקורת פנימית,641,715,706,65,110.1,-9,98.7, , , , , , 
            00050217 - מנהל הרכש,,,,,,,, , , , , , 
                0005021701 - עבודה בלתי צמיתה,739,941,895,156,121.1,-46,95.1, , , , , , 
                0005021702 - שעות נוספות,78,14,14,-64,17.9,0,100, , , , , , 
                0005021703 - החזר הוצאות רכב,198,121,123,-75,62.1,2,101.7, , , , , , 
                0005021704 - הנהלה וכלליות,899,1486,744,-155,82.8,-742,50.1, , , , , , 
                0005021705 - ייעוץ וקניית שירותים,3700,4852,3388,-312,91.6,-1464,69.8, , , , , , 
                0005021706 - הוצאות למכרז חשמל,,150,,0,,-150,0, , , , , , 
            00050217 - מנהל הרכש,5614,7564,5163,-451,92,-2401,68.3, , , , , , 
            00050231 - אגף שכר והסכמי עבודה,,,,,,,, , , , , , 
                0005023101 - שיא כח אדם,4412,7488,7430,3018,168.4,-58,99.2, , , , , , 
                0005023102 - עבודה בלתי צמיתה,3809,3478,3272,-537,85.9,-206,94.1, , , , , , 
                0005023103 - שעות נוספות,273,238,244,-29,89.4,6,102.5, , , , , , 
                0005023104 - העסקת מתמחים,81,91,89,8,109.9,-2,97.8, , , , , , 
                0005023105 - כוננויות,131,140,133,2,101.5,-7,95, , , , , , 
                0005023106 - העסקת סטודנטים,221,243,246,25,111.3,3,101.2, , , , , , 
                0005023121 - יעוץ,1000,2361,249,-751,24.9,-2112,10.5, , , , , , 
                0005023122 - בקרת שכר גופים מתוקצבים,384,646,,-384,0,-646,0, , , , , , 
                0005023125 - פרוייקט הרחבת מאגר נתוני שכר,2914,5575,1307,-1607,44.9,-4268,23.4, , , , , , 
            00050231 - אגף שכר והסכמי עבודה,13225,20260,12969,-256,98.1,-7291,64, , , , , , 
        000502 - שירותי מטה ממשלתיים,153037,295592,185266,32229,121.1,-110326,62.7, , , , , , 
        000503 - שירותי מטה כלל משקיים,,,,,,,, , , , , , 
"            00050306 - אגף לקשרים בינ""ל",,,,,,,, , , , , , 
                0005030601 - שיא כח אדם,1382,1566,1560,178,112.9,-6,99.6, , , , , , 
                0005030602 - עבודה בלתי צמיתה,331,0,,-331,0,0,, , , , , , 
                0005030603 - שעות נוספות,173,134,142,-31,82.1,8,106, , , , , , 
                0005030604 - כוננויות,35,31,29,-6,82.9,-2,93.5, , , , , , 
                0005030606 - העסקת סטודנטים,178,65,64,-114,36,-1,98.5, , , , , , 
"                0005030612 - השתתפות בלמ""ס (סיוע החוץ של ישראל ל-OECD)",40,43,41,1,102.5,-2,95.3, , , , , , 
                0005030614 - השתתפות במשרד החוץ,84,84,,-84,0,-84,0, , , , , , 
"                0005030620 - הסברה, פרסומים, תרגומים בארץ ובחו""ל",210,238,114,-96,54.3,-124,47.9, , , , , , 
                0005030621 - עלויות ההצטרפות ל- OECD,842,800,1,-841,0.1,-799,0.1, , , , , , 
                0005030623 - דמי חבר לארגון ה-OECD,12632,8850,8768,-3864,69.4,-82,99.1, , , , , , 
"            00050306 - אגף לקשרים בינ""ל",15907,11811,10718,-5189,67.4,-1093,90.7, , , , , , 
            00050310 - נציגות ב-OECD פריז,,,,,,,, , , , , , 
                0005031001 - נציג האוצר בפריז,739,689,50,-689,6.8,-639,7.3, , , , , , 
                0005031002 - עובדים מקומיים,251,251,,-251,0,-251,0, , , , , , 
                0005031003 - הוצאות נציגות,658,537,437,-221,66.4,-100,81.4, , , , , , 
            00050310 - נציגות ב-OECD פריז,1648,1477,487,-1161,29.6,-990,33, , , , , , 
            00050312 - נציגות לונדון,,,,,,,, , , , , , 
            00050312 - נציגות לונדון,,,,0,,0,, , , , , , 
            00050316 - מינהל הכנסות המדינה,,,,,,,, , , , , , 
                0005031601 - שיא כוח אדם,3567,3194,3192,-375,89.5,-2,99.9, , , , , , 
                0005031602 - עבודה בלתי צמיתה,411,387,379,-32,92.2,-8,97.9, , , , , , 
                0005031603 - שעות נוספות,99,120,114,15,115.2,-6,95, , , , , , 
                0005031604 - העסקת סטודנטים,94,0,,-94,0,0,, , , , , , 
                0005031608 - רכישת מאגרי מידע,110,216,43,-67,39.1,-173,19.9, , , , , , 
                0005031609 - יעוץ,90,350,,-90,0,-350,0, , , , , , 
                0005031610 - כוננויות,17,14,14,-3,82.4,0,100, , , , , , 
                0005031611 - הפקת הדוח השנתי,75,263,70,-5,93.3,-193,26.6, , , , , , 
"                0005031612 - הוצאות אירגוניות, פרסומים ותרגומים",90,36,,-90,0,-36,0, , , , , , 
            00050316 - מינהל הכנסות המדינה,4553,4580,3811,-742,83.7,-769,83.2, , , , , , 
