0005200442 - הוצאות שוטפות - מערכת,,283,103,103,,-180,36.4,176, , , , , 
0005200444 - גמולים למודיעים - מכס,600,600,62,-538,10.3,-538,10.3,, , , , , 
0005200445 - הכנסות מגביית מסים,-600,-600,-62,538,10.3,538,10.3,, , , , , 
0005200450 - רכישת כלי רכב - מאבק,,20,,0,,-20,0,20, , , , , 
0005200453 - ציוד ומיחשוב,,192,150,150,,-42,78.1,0, , , , , 
0005200454 - תפעול - מאבק בפשיעה,6471,6518,779,-5692,12,-5739,12,46, , , , , 
0005200455 - הכנסות מקרן החילוט,-6471,-6471,-811,5660,12.5,5660,12.5,, , , , , 
00052004 - פעילויות במימון חיצוני,0,969,-7907,-7907,,-8876,-816,9981, , , , , 
0005200501 - שכר דירה,76082,63853,63848,-12234,83.9,-5,100,0, , , , , 
0005200502 - דמי שימוש,22335,22025,22024,-311,98.6,-1,100,0, , , , , 
0005200503 - ארנונה - נציבות מס,7195,14995,14827,7632,206.1,-168,98.9,166, , , , , 
"0005200504 - ארנונה - מכס ומע""מ",6000,10297,9290,3290,154.8,-1007,90.2,1002, , , , , 
0005200505 - אחזקת מבנים - נציבות,12562,32069,26593,14031,211.7,-5476,82.9,5471, , , , , 
0005200506 - אחזקת מבנים - מכס,7500,10500,9847,2347,131.3,-653,93.8,705, , , , , 
0005200507 - שכר דירה לרשות שדות,2200,2200,2188,-12,99.5,-12,99.5,, , , , , 
0005200508 - אחזקה ברשות שדות,3500,5871,961,-2539,27.5,-4910,16.4,4910, , , , , 
0005200509 - הכנסה מאגרות מחשב,-14000,-14000,-14000,0,100,0,100,, , , , , 
0005200510 - שכר דירה,12000,12000,10840,-1160,90.3,-1160,90.3,1160, , , , , 
0005200512 - הכנסה מאגרות - ביטחון,-10000,-10000,-10000,0,100,0,100,, , , , , 
"0005200515 - תשלומים לרנ""ר",,112,,0,,-112,0,112, , , , , 
0005200598 - רזרבה לעמידה ביעד,5438,0,,-5438,0,0,,, , , , , 
00052005 - אחזקת מבנים,130812,149922,136417,5605,104.3,-13505,91,13525, , , , , 
0005200601 - מבצעים - נציבות מס,500,450,489,-11,97.8,39,108.7,0, , , , , 
"0005200602 - מבצעים - מכס ומע""מ",500,571,442,-58,88.4,-129,77.4,129, , , , , 
0005200603 - השתתפות במשטרת ישראל,4600,4954,4812,212,104.6,-142,97.1,85, , , , , 
0005200604 - השתתפות במשרד הרישוי,600,645,558,-42,93,-87,86.5,76, , , , , 
0005200605 - מודיעין גלוי,800,365,282,-518,35.2,-83,77.3,81, , , , , 
00052006 - מבצעים ואיסוף מידע,7000,6985,6583,-417,94,-402,94.2,372, , , , , 
0005200701 - עבודה בלתי צמיתה,1855,2554,2468,613,133,-86,96.6,, , , , , 
0005200702 - שעות נוספות,274,5,,-274,0,-5,0,, , , , , 
0005200703 - כוננויות,201,0,,-201,0,0,,, , , , , 
0005200704 - תפעול,1450,6600,3548,2098,244.7,-3052,53.8,3047, , , , , 
0005200705 - החזר הוצאות רכב,355,180,179,-176,50.4,-1,99.4,, , , , , 
00052007 - היחידה למלחמה בפשיעה,4135,9339,6196,2061,149.8,-3143,66.3,3047, , , , , 
000520 - רשות המסים בישראל,1265248,1429398,1342905,77657,106.1,-86493,93.9,103364, , , , , 
0005 - משרד האוצר,1662160,2035714,1717850,55690,103.4,-317864,84.4,391593, , , , , 
0006010101 - שיא כח אדם,16746,20120,20326,3580,121.4,206,101,, , , , , 
0006010103 - עבודות מטה כלל משרדיות,155,2268,1216,1061,784.5,-1052,53.6,747, , , , , 
0006010104 - תגמול עובדים,30,0,,-30,0,0,,, , , , , 
"0006010105 - השתתפות ממשרד רוה""מ",,-290,-290,-290,,0,100,, , , , , 
0006010107 - עובדים ארעיים,6141,6018,6983,842,113.7,965,116,, , , , , 
0006010108 - שעות נוספות,1471,1439,1420,-51,96.5,-19,98.7,, , , , , 
0006010109 - הוצאות בגין פרישה,2846,273,180,-2666,6.3,-93,65.9,, , , , , 
0006010110 - אחזקת רכב,7566,6653,6640,-926,87.8,-13,99.8,, , , , , 
0006010111 - שכר עידוד,1328,2351,2389,1061,179.9,38,101.6,, , , , , 
0006010112 - כוננויות,485,595,592,107,122.1,-3,99.5,, , , , , 
0006010118 - קניית שירותי כח אדם,250,459,53,-197,21.2,-406,11.5,395, , , , , 
0006010119 - העסקת סטודנטים לטיפול,,23,16,16,,-7,69.6,, , , , , 
0006010124 - רווחה וגימלאים,240,1306,706,466,294.2,-600,54.1,600, , , , , 
0006010125 - הדרכה והשתלמויות,575,2525,914,339,159,-1611,36.2,1606, , , , , 
0006010126 - ארגון ושיטות,50,221,108,58,216,-113,48.9,109, , , , , 
0006010127 - פעולות משותפות עם הועד,550,607,560,10,101.8,-47,92.3,47, , , , , 
0006010133 - פקוח על חופי רחצה -,81,121,119,38,146.9,-2,98.3,, , , , , 
0006010140 - אחזקה ותפעול,15880,22773,16332,452,102.8,-6441,71.7,5986, , , , , 
0006010141 - השתתפות ממשרד הרווחה -,-300,-350,-341,-41,113.7,9,97.4,, , , , , 
0006010142 - השתתפות ממשרד הקליטה,,-350,-344,-344,,6,98.3,, , , , , 
0006010144 - הכנסות שונות אמרכלות,-1400,-1400,-825,575,58.9,575,58.9,, , , , , 
0006010145 - תקשורת - דואר וטלפון,4200,7093,5655,1455,134.6,-1438,79.7,1428, , , , , 
"0006010147 - אבטחה, שמירה ובטחון",1050,3064,1970,920,187.6,-1094,64.3,1093, , , , , 
"0006010148 - השתתפות מהשב""כ - אבטחת",-2950,-2950,-2947,3,99.9,3,99.9,, , , , , 
0006010149 - הוצאות אבטחת שר,2950,3621,3064,114,103.9,-557,84.6,556, , , , , 
0006010150 - השתתפות במנהל הדיור -,12546,8691,8257,-4289,65.8,-434,95,434, , , , , 
0006010151 - דמי שימוש  -,2491,2351,2350,-141,94.3,-1,100,0, , , , , 
0006010157 - השתתפות במנהל הרכב,1171,1451,1133,-38,96.8,-318,78.1,317, , , , , 
0006010158 - תפעול כלי רכב,1950,2522,2271,321,116.5,-251,90,251, , , , , 
0006010159 - שכירת רכבים,50,36,32,-18,64,-4,88.9,3, , , , , 
"0006010170 - נסיעות לחו""ל",150,161,101,-49,67.3,-60,62.7,60, , , , , 
0006010171 - ביקורת חשבונות,50,1126,421,371,842,-705,37.4,208, , , , , 
0006010172 - השתתפות משרד האוצר,,-112,-112,-112,,0,100,, , , , , 
0006010173 - ועדה לבדיקת מינויי,10,399,173,163,1730,-226,43.4,225, , , , , 
0006010180 - שיפוצים,2307,6812,6458,4151,279.9,-354,94.8,352, , , , , 
0006010185 - שיפוץ משרד ראשי - קפלן,300,312,214,-86,71.3,-98,68.6,95, , , , , 
0006010187 - השתתפות במינהל דיור -,6200,6200,19,-6181,0.3,-6181,0.3,6181, , , , , 
0006010193 - ביקורת פנים,100,200,,-100,0,-200,0,100, , , , , 
0006010196 - הוצאות להסברה ופרסומים,270,923,606,336,224.4,-317,65.7,313, , , , , 
00060101 - הנהלת המשרד,85539,107262,86421,882,101,-20841,80.6,21108, , , , , 
0006010302 - הוצאות משפטיות,400,6608,6594,6194,1648.5,-14,99.8,0, , , , , 
0006010303 - הוצאת חוברות משפטיות,20,48,14,-6,70,-34,29.2,33, , , , , 
0006010309 - העסקת מתמחים,96,149,139,43,144.8,-10,93.3,, , , , , 
0006010310 - תובעים בתחום רישוי,,79,4,4,,-75,5.1,74, , , , , 
0006010312 - ייעוץ משפטי,,278,62,62,,-216,22.3,215, , , , , 
00060103 - יעוץ משפטי,516,7162,6814,6298,1320.5,-348,95.1,323, , , , , 
0006010403 - רווחה וגימלאים (ללא,,1,0,0,,-1,0,0, , , , , 
"0006010404 - הדרכה,השתלמויות ,רווחה",,180,158,158,,-22,87.8,22, , , , , 
"0006010405 - ארגון, שיטות ובדיקה",,74,73,73,,-1,98.6,0, , , , , 
00060104 - הדרכה רווחה ארגון,,255,231,231,,-24,90.6,22, , , , , 
0006010603 - אחזקה ותפעול,,235,189,189,,-46,80.4,15, , , , , 
0006010607 - דואר טלפונים ומשלוחים,,24,25,25,,1,104.2,0, , , , , 
"0006010608 - הוצאות שמירה ,בטחון",,14,14,14,,0,100,0, , , , , 
0006010678 - ביקורת חשבונות,,21,21,21,,0,100,0, , , , , 
0006010685 - שיפוץ המשרד,,98,97,97,,-1,99,0, , , , , 
0006010693 - ועדה לבדיקת מינויי,,143,98,98,,-45,68.5,45, , , , , 
00060106 - אמרכלות,,535,443,443,,-92,82.8,60, , , , , 
0006010807 - הוצאות מיחשוב,3875,22531,11110,7235,286.7,-11421,49.3,11419, , , , , 
0006010816 - רזרבה למחשוב,1272,0,,-1272,0,0,,, , , , , 
0006010830 - השתתפות בממשל זמין,,103,,0,,-103,0,103, , , , , 
0006010832 - השתתפות באוצר - בוחן,401,401,399,-2,99.5,-2,99.5,2, , , , , 
00060108 - מחשוב,5548,23035,11509,5961,207.4,-11526,50,11524, , , , , 
000601 - הנהלת המשרד ואמרכלות,91603,138249,105418,13815,115.1,-32831,76.3,33037, , , , , 
0006020101 - שיא כח אדם,513,546,531,18,103.5,-15,97.3,, , , , , 
0006020103 - פעולות ורכישות לבחירות,12900,3625,1515,-11385,11.7,-2110,41.8,2100, , , , , 
0006020107 - הוצאות לתשלום שכר כולל,1151,149,132,-1019,11.5,-17,88.6,, , , , , 
0006020108 - רזרבה בחירות ברשויות,3502,10,,-3502,0,-10,0,, , , , , 
0006020110 - השתתפות האוצר- שכר,326,343,343,17,105.2,0,100,0, , , , , 
0006020111 - עבודה ארעית-בחירות,378,1295,663,285,175.4,-632,51.2,, , , , , 
0006020112 - שעות נוספות,1,0,,-1,0,0,,, , , , , 
0006020113 - בחירות ממוחשבות,1130,0,,-1130,0,0,,0, , , , , 
00060201 - פקוח ארצי על הבחירות,19901,5968,3183,-16718,16,-2785,53.3,2100, , , , , 
0006020501 - מימון מפלגות רשויות,4985,12885,12276,7291,246.3,-609,95.3,, , , , , 
0006020503 - רזרבה להתייקרויות מימון,432,0,,-432,0,0,,, , , , , 
00060205 - מימון מפלגות רשויות,5417,12885,12276,6859,226.6,-609,95.3,, , , , , 
000602 - פקוח ארצי על הבחירות,25318,18853,15459,-9859,61.1,-3394,82,2100, , , , , 
0006030101 - שיא כח אדם בהנהלה,6126,5854,5770,-356,94.2,-84,98.6,, , , , , 
0006030106 - שלטון מקומי - יעוץ,10,1675,662,652,6620,-1013,39.5,1013, , , , , 
0006030108 - בקרה על חוקי עזר,,909,365,365,,-544,40.2,544, , , , , 
0006030115 - חודשי עבודה במנהל,1326,3250,2915,1589,219.8,-335,89.7,, , , , , 
0006030117 - תקציב לנושא רישוי,10,5025,2492,2482,24920,-2533,49.6,2526, , , , , 
0006030123 - השתתפות מהאפוטרופוס,-200,-200,-104,96,52,96,52,, , , , , 
0006030128 - השתתפות האופוטרופוס,200,325,104,-96,52,-221,32,21, , , , , 
00060301 - שירותים מרכזיים,7472,16838,12203,4731,163.3,-4635,72.5,4104, , , , , 
000603 - שלטון מקומי,7472,16838,12203,4731,163.3,-4635,72.5,4104, , , , , 
0006050101 - שיא כח אדם,13830,13530,12257,-1573,88.6,-1273,90.6,, , , , , 
0006050102 - פעולות,120,223,89,-31,74.2,-134,39.9,50, , , , , 
0006050108 - הדרכה והכשרות מקצועיות,100,303,58,-42,58,-245,19.1,92, , , , , 
0006050110 - ליווי פירוק ועדות,4000,1671,121,-3879,3,-1550,7.2,1550, , , , , 
0006050121 - השתתפות שלטון מקומי,-1500,-1500,-1500,0,100,0,100,, , , , , 
0006050122 - קליטת מידע גיאוגרפי,1500,2085,1810,310,120.7,-275,86.8,887, , , , , 
0006050124 - השתתפות במרכז למיפוי,350,350,350,0,100,0,100,0, , , , , 
0006050125 - עדכון גבולות שיפוט,1500,1670,1168,-332,77.9,-502,69.9,397, , , , , 
0006050136 - הפעלת ועדות וקידום,100,0,,-100,0,0,,0, , , , , 
0006050137 - שינוי מבני בשירות,50,408,97,47,194,-311,23.8,311, , , , , 
0006050138 - הוצאות המועצה הארצית,100,268,190,90,190,-78,70.9,71, , , , , 
0006050139 - ציוד מחשוב ייעודי,150,843,622,472,414.7,-221,73.8,197, , , , , 
0006050140 - חוקרים,500,1645,507,7,101.4,-1138,30.8,1031, , , , , 
0006050141 - יועצים משפטיים ומומחים,3000,4623,4227,1227,140.9,-396,91.4,2601, , , , , 
0006050142 - יועצים מקצועיים,3300,6433,3981,681,120.6,-2452,61.9,3310, , , , , 
0006050143 - כח אדם ארעי,14938,17571,17884,2946,119.7,313,101.8,, , , , , 
0006050144 - קניית שירותי תמלול,1000,3281,1058,58,105.8,-2223,32.2,1890, , , , , 
0006050145 - חברות ניהול לועדות ערר,3293,6629,6648,3355,201.9,19,100.3,2651, , , , , 
0006050146 - הוצאות חברי ועדות ערר,3208,5568,3613,405,112.6,-1955,64.9,1774, , , , , 
"0006050148 - הכנסות מממ""י לסריקת",-2000,-2000,,2000,0,2000,0,, , , , , 
0006050149 - תיק דיגיטלי - סריקת,2000,2000,,-2000,0,-2000,0,0, , , , , 
0006050180 - וועדה לבטיחות מבנים,300,759,42,-258,14,-717,5.5,652, , , , , 
0006050184 - ועדת משנה לפינוי בינוי,1200,0,,-1200,0,0,,, , , , , 
0006050186 - סקר שירות מוסדות תכנון,250,0,,-250,0,0,,, , , , , 
0006050187 - שיפור מערך תפעול ובקרה,300,881,769,469,256.3,-112,87.3,113, , , , , 
"0006050188 - הכנסות ממ""י לשיפור",-300,-300,,300,0,300,0,, , , , , 
"0006050190 - אחזקת רכב, נסיעות ואשל",6500,5034,5071,-1429,78,37,100.7,, , , , , 
0006050191 - שעות נוספות,1670,1038,1023,-647,61.3,-15,98.6,, , , , , 
0006050193 - פרישת עובדים,102,608,310,208,303.9,-298,51,, , , , , 
0006050194 - שכר עידוד,2381,538,541,-1840,22.7,3,100.6,, , , , , 
0006050196 - השתתפות במינהל הרכב,220,185,176,-44,80,-9,95.1,9, , , , , 
0006050197 - תפעול כלי רכב,150,117,104,-46,69.3,-13,88.9,13, , , , , 
00060501 - שירותים מרכזיים לתיכנון,62312,74461,61215,-1097,98.2,-13246,82.2,17598, , , , , 
0006050402 - הוצאות כלליות לתכניות,200,264,140,-60,70,-124,53,124, , , , , 
0006050407 - תכניות מיתאר מקומיות,6150,7430,5119,-1031,83.2,-2311,68.9,28511, , , , , 
0006050408 - תכניות מיתאר - ארציות,3000,4967,4784,1784,159.5,-183,96.3,14750, , , , , 
0006050412 - תיכנון משולב לתוכניות,3000,3757,2363,-637,78.8,-1394,62.9,11398, , , , , 
0006050419 - תוכניות מיתאר -,-750,-750,-110,640,14.7,640,14.7,, , , , , 
0006050420 - תוכניות מיתאר - הכנסות,-18800,-18800,-11294,7506,60.1,7506,60.1,, , , , , 
0006050421 - רזרבה לתכניות מיתאר,2150,6050,,-2150,0,-6050,0,, , , , , 
0006050424 - תכנית מתאר ארצית 35 -,1500,1759,1055,-445,70.3,-704,60,2180, , , , , 
0006050425 - פרויקטים לאומיים - רמה,4000,0,,-4000,0,0,,, , , , , 
0006050430 - יועצים לתכנון מקומי,,100,20,20,,-80,20,842, , , , , 
0006050433 - יועצים לנתיבי ישראל,,500,,0,,-500,0,, , , , , 
0006050434 - יועצים לרישוי גז טבעי,,200,,0,,-200,0,117, , , , , 
0006050436 - יועצים למתקנים,,200,,0,,-200,0,341, , , , , 
0006050496 - יועצים לתכנון ארצי,3000,3409,1834,-1166,61.1,-1575,53.8,3162, , , , , 
0006050499 - יועצים לקידום התכנון,750,1241,557,-193,74.3,-684,44.9,860, , , , , 
00060504 - תכניות מתאר,4200,10327,4469,269,106.4,-5858,43.3,62286, , , , , 
"0006050608 - יישום דו""ח זיילר -",9200,13289,2487,-6713,27,-10802,18.7,7057, , , , , 
00060506 - קידום איכות הבניה,9200,13289,2487,-6713,27,-10802,18.7,7057, , , , , 
0006050702 - סקרים ומודלים בתכנון,130,69,45,-85,34.6,-24,65.2,24, , , , , 
0006050704 - מבנה אחיד לתכניות,1000,9144,2818,1818,281.8,-6326,30.8,6879, , , , , 
0006050705 - קידום תכנון זמין,1500,191,,-1500,0,-191,0,31, , , , , 
00060507 - מדיניות ונהלי תכנון,2630,9404,2863,233,108.9,-6541,30.4,6934, , , , , 
0006051003 - הוצאות לשירותי תכנון,1900,4309,996,-904,52.4,-3313,23.1,2612, , , , , 
0006051004 - הכנסות מאגרות בניה,-3000,-4500,-4500,-1500,150,0,100,, , , , , 
0006051005 - הוצאות לשירותי סריקה,350,447,146,-204,41.7,-301,32.7,111, , , , , 
0006051006 - הכנסות ממכירת מכרזים,-50,-50,,50,0,50,0,, , , , , 
0006051015 - שירותים הנדסיים למינהל,800,2321,179,-621,22.4,-2142,7.7,2572, , , , , 
0006051020 - הכנסות מרשות שדות,-3412,-3412,,3412,0,3412,0,, , , , , 
"0006051021 - נתב""ג - חברת ניהול",3412,4292,1097,-2315,32.2,-3195,25.6,1209, , , , , 
00060510 - שירותי תכנון,0,3407,-2081,-2081,,-5488,-61.1,6504, , , , , 
0006051103 - יועצים מקצועיים,1500,1000,935,-565,62.3,-65,93.5,1445, , , , , 
0006051104 - מגזר המיעוטים תכניות אב,1550,2050,2075,525,133.9,25,101.2,12717, , , , , 
"0006051108 - הכנסות ממ""י למימון",-5050,-5050,,5050,0,5050,0,, , , , , 
0006051118 - קידום תכניות אב ומתאר,2610,5099,961,-1649,36.8,-4138,18.8,4426, , , , , 
0006051120 - השתתפות משרד ראש,-610,-610,-610,0,100,0,100,, , , , , 
00060511 - קידום תוכניות במגזרי,0,2489,3360,3360,,871,135,18589, , , , , 
0006051202 - חברת ניהול להפעלת,2000,3447,1499,-501,75,-1948,43.5,1955, , , , , 
0006051203 - יועצים מקצועיים לועדה,4500,9175,2907,-1593,64.6,-6268,31.7,6320, , , , , 
"0006051204 - הוצאות תפעול, דמי",300,477,356,56,118.7,-121,74.6,111, , , , , 
00060512 - ועדת תכנון לתשתיות,6800,13099,4762,-2038,70,-8337,36.4,8386, , , , , 
0006051401 - רזרבה להתייקרויות שכר,1260,1260,,-1260,0,-1260,0,, , , , , 
0006051402 - רזרבה לעמידה ביעד,1457,0,,-1457,0,0,,, , , , , 
00060514 - רזרבות,2717,1260,,-2717,0,-1260,0,, , , , , 
000605 - תכנון פיזי,87859,127736,77075,-10784,87.7,-50661,60.3,127353, , , , , 
0006080102 - רזרבה להתייקרויות - שכר,2539,0,,-2539,0,0,,, , , , , 
0006080106 - רזרבה לעמידה ביעד,2035,0,,-2035,0,0,,, , , , , 
00060801 - רזרבה להתייקרויות,4574,0,,-4574,0,0,,, , , , , 
000608 - רזרבה,4574,0,,-4574,0,0,,, , , , , 
0006090101 - שיא כח אדם,3031,3211,3153,122,104,-58,98.2,, , , , , 
0006090102 - מפקחים במחוזות,5467,7333,7167,1700,131.1,-166,97.7,, , , , , 
0006090103 - ייעוץ וייצוג משפטי,500,798,411,-89,82.2,-387,51.5,370, , , , , 
0006090106 - רזרבה לפיקוח על הבנייה,370,0,,-370,0,0,,, , , , , 
0006090107 - שעות נוספות,1157,1180,1172,15,101.3,-8,99.3,, , , , , 
0006090110 - הריסות,1700,5059,1090,-610,64.1,-3969,21.5,3937, , , , , 
0006090111 - פרישת עובדים,67,0,0,-67,0,0,,, , , , , 
0006090112 - הוצאות תפעול ועזרים,1000,1687,1141,141,114.1,-546,67.6,546, , , , , 
0006090114 - תקורות בית המשפט,1000,1500,685,-315,68.5,-815,45.7,, , , , , 
0006090115 - הכנסות מבית המשפט,-1000,-1500,-1500,-500,150,0,100,, , , , , 
0006090116 - השתתפות באוצר - רכב,3070,4543,2704,-366,88.1,-1839,59.5,1838, , , , , 
0006090117 - מחשוב,,810,513,513,,-297,63.3,297, , , , , 
00060901 - היחידה הארצית לפיקוח,16362,24621,16535,173,101.1,-8086,67.2,6987, , , , , 
0006090301 - רזרבה להתייקרויות שכר,301,301,,-301,0,-301,0,, , , , , 
0006090302 - רזרבה לעמידה ביעד,113,0,,-113,0,0,,, , , , , 
00060903 - רזרבות,414,301,,-414,0,-301,0,, , , , , 
000609 - היחידה הארצית לפיקוח,16776,24922,16535,-241,98.6,-8387,66.3,6987, , , , , 
0006100201 - העסקת סטודנטים,,25,22,22,,-3,88,, , , , , 
0006100202 - שיא כח אדם,3254,3675,3614,360,111.1,-61,98.3,, , , , , 
0006100204 - אחזקת הנציבות ותפעולה,350,1361,191,-159,54.6,-1170,14,1163, , , , , 
"0006100215 - נסיעות לחו""ל",15,8,7,-8,46.7,-1,87.5,0, , , , , 
0006100217 - חודשי עבודה - שירותי,864,771,533,-331,61.7,-238,69.1,, , , , , 
0006100222 - פעולות מחקרים וייעוץ,150,178,126,-24,84,-52,70.8,47, , , , , 
"0006100223 - פעולות פס""ח",50,589,259,209,518,-330,44,329, , , , , 
0006100225 - שירותי חירום,,117,33,33,,-84,28.2,83, , , , , 
0006100228 - השתתפות במינהל הדיור -,711,1084,1078,367,151.6,-6,99.4,5, , , , , 
0006100240 - יעוץ מקצועי,45,62,26,-19,57.8,-36,41.9,9, , , , , 
0006100245 - כיבוי שריפות מהאויר,1900,8473,8142,6242,428.5,-331,96.1,331, , , , , 
00061002 - תקציב נציבות כבאות,7339,16343,14032,6693,191.2,-2311,85.9,1968, , , , , 
0006100301 - השתתפות תקציב הרשויות,-7000,-7000,-7000,0,100,0,100,, , , , , 
0006100302 - אחזקה ותפעול בית ספר,3952,8918,4688,736,118.6,-4230,52.6,3921, , , , , 
0006100307 - הכנסות מגורמים,,-1400,-992,-992,,408,70.9,, , , , , 
0006100310 - עובדים ארעיים,406,477,616,210,151.7,139,129.1,, , , , , 
0006100314 - ביקורת רואי חשבון,550,1066,338,-212,61.5,-728,31.7,726, , , , , 
0006100320 - השתתפות במשרד האוצר -,985,1015,1011,26,102.6,-4,99.6,0, , , , , 
0006100321 - ייעוץ מקצועי ומחקר,250,716,154,-96,61.6,-562,21.5,558, , , , , 
0006100323 - משכורת ותנאי שרות,122,68,59,-63,48.4,-9,86.8,5, , , , , 
0006100324 - יום הכבאי,100,0,,-100,0,0,,, , , , , 
0006100327 - השתתפות במנהל הדיור,,1007,16,16,,-991,1.6,990, , , , , 
0006100328 - מחשוב,150,283,172,22,114.7,-111,60.8,109, , , , , 
0006100329 - דמי שימוש נכסי מדינה,485,485,485,0,100,0,100,0, , , , , 
00061003 - תקציב מכללה לכבאות,0,5635,-453,-453,,-6088,-8,6310, , , , , 
000610 - נציבות כבאות והצלה,7339,21978,13579,6240,185,-8399,61.8,8278, , , , , 
0006150101 - שיא כח אדם,851,1297,1602,751,188.2,305,123.5,, , , , , 
0006150102 - שירותים דתיים למוסלמים,14717,17326,17012,2295,115.6,-314,98.2,0, , , , , 
0006150103 - פעולות ושרותי דת,1445,4179,2051,606,141.9,-2128,49.1,2115, , , , , 
0006150105 - עבודה ארעית,161,552,342,181,212.4,-210,62,, , , , , 
0006150106 - החזר הוצאות רכב אישי,679,718,700,21,103.1,-18,97.5,, , , , , 
0006150108 - שעות נוספות,233,266,262,29,112.4,-4,98.5,, , , , , 
"0006150110 - תפעול, אחזקה, דואר,",350,543,397,47,113.4,-146,73.1,142, , , , , 
0006150112 - שיא כח אדם - שירותי דת,14686,16269,16170,1484,110.1,-99,99.4,, , , , , 
0006150114 - ועדי נאמנים למוסלמים,450,1445,1445,995,321.1,0,100,0, , , , , 
0006150115 - החזרי מיסים לעדות,350,696,600,250,171.4,-96,86.2,96, , , , , 
0006150116 - מועצה דתית דרוזית,2950,4950,4950,2000,167.8,0,100,0, , , , , 
0006150117 - שרותי דת לשומרונים,180,548,447,267,248.3,-101,81.6,101, , , , , 
0006150120 - קראים,1340,1643,1643,303,122.6,0,100,0, , , , , 
0006150122 - מחשוב,,102,59,59,,-43,57.8,44, , , , , 
0006150123 - השתתפות במינהל הרכב,80,87,70,-10,87.5,-17,80.5,16, , , , , 
0006150125 - השתתפות במינהל הדיור -,239,281,252,13,105.4,-29,89.7,29, , , , , 
00061501 - שירותי דת לעדות לא,38711,50902,48000,9289,124,-2902,94.3,2543, , , , , 
0006150204 - רזרבה לעמידה ביעד,50,50,,-50,0,-50,0,, , , , , 
00061502 - רזרבה להתייקרויות-,50,50,,-50,0,-50,0,, , , , , 
0006150301 - מבני דת למוסלמים,50,0,,-50,0,0,,0, , , , , 
0006150302 - מבני דת לדרוזים -,300,2650,1916,1616,638.7,-734,72.3,3302, , , , , 
0006150303 - מבני דת לדרוזים,50,0,,-50,0,0,,, , , , , 
0006150304 - מבני דת לבדואים,100,110,,-100,0,-110,0,110, , , , , 
0006150305 - מבני דת לעדות נוצריות,50,0,,-50,0,0,,0, , , , , 
0006150306 - טיפול במבני דת לא,50,0,,-50,0,0,,, , , , , 
0006150307 - הקמת מבני דת לעדות לא,300,4208,4205,3905,1401.7,-3,99.9,5751, , , , , 
0006150308 - פיקוח על ועדים ופיתוח,50,594,,-50,0,-594,0,0, , , , , 
"0006150309 - בתי עלמין ללא יהודים,",160,268,229,69,143.1,-39,85.4,39, , , , , 
0006150310 - טיפול בבתי עלמין,50,485,157,107,314,-328,32.4,327, , , , , 
0006150311 - הקמת מוסדות דת במגזר,100,808,598,498,598,-210,74,1132, , , , , 
0006150312 - מימון הרשאות עבר למבני,300,0,,-300,0,0,,, , , , , 
0006150313 - בתי עלמין ללא יהודים,300,3311,2320,2020,773.3,-991,70.1,5583, , , , , 
0006150314 - בתי עלמין,,157,,0,,-157,0,157, , , , , 
0006150320 - תמיכה במבני דת לפי 3,300,2704,2306,2006,768.7,-398,85.3,3083, , , , , 
0006150350 - הרשאה למימון מבני דת,,22,22,22,,0,100,0, , , , , 
0006150351 - הרשאה למימון מבני דת,,248,207,207,,-41,83.5,41, , , , , 
0006150354 - הרשאות למימון-בתי עלמין,,110,110,110,,0,100,184, , , , , 
0006150358 - השתתפות משרד ראש,-610,-610,-652,-42,106.9,-42,106.9,, , , , , 
0006150359 - אחזקה ושיפוץ מבני דת -,610,2602,652,42,106.9,-1950,25.1,1950, , , , , 
0006150360 - השתתפות משרד ראש,-1220,-1220,-1193,27,97.8,27,97.8,, , , , , 
0006150361 - אחזקה ושיפוץ מבני דת,1220,4695,1193,-27,97.8,-3502,25.4,3502, , , , , 
00061503 - מבני דת לא יהודיים,2160,21142,12069,9909,558.8,-9073,57.1,25161, , , , , 
000615 - תפעול שירותי דת,40921,72094,60069,19148,146.8,-12025,83.3,27704, , , , , 
0006 - משרד הפנים,281862,420670,300339,18477,106.6,-120331,71.4,209563, , , , , 
0007010101 - שיא כוח אדם,14365,13241,13007,-1358,90.5,-234,98.2,0, , , , , 
"0007010102 - גילום מס על אש""ל",135,135,,-135,0,-135,0,, , , , , 
0007010103 - עבודה בלתי צמיתה,8316,9706,9831,1515,118.2,125,101.3,, , , , , 
0007010104 - בנות בשרות לאומי,198,198,105,-93,53,-93,53,85, , , , , 
0007010105 - כוננויות,300,300,142,-158,47.3,-158,47.3,, , , , , 
0007010106 - החזר הוצאות רכב,3327,3127,2894,-433,87,-233,92.5,, , , , , 
0007010107 - שעות נוספות,803,903,915,112,113.9,12,101.3,, , , , , 
0007010108 - הוצאות פרישה,,14,3,3,,-11,21.4,, , , , , 
0007010109 - שכר מושאלים למשרד,7701,9701,7907,206,102.7,-1794,81.5,781, , , , , 
0007010111 - העסקה לפי שעות -,1001,1001,869,-132,86.8,-132,86.8,, , , , , 
0007010112 - מתמחי ייעוץ משפטי,156,156,139,-17,89.1,-17,89.1,, , , , , 
0007010113 - העסקת סטודנטים,107,207,176,69,164.5,-31,85,, , , , , 
0007010114 - הדרכה,,80,47,47,,-33,58.8,, , , , , 
0007010115 - שרות אזרחי ולאומי,,1335,200,200,,-1135,15,955, , , , , 
